presTime,rep_idx,first_press,correct,p_id
600.0,3.0,1108.7857142857142,1.0,24
600.0,4.0,1108.4285714285713,1.0,24
10.0,1.0,1395.2142857142858,0.8571428571428571,25
10.0,2.0,1273.857142857143,0.8571428571428571,25
10.0,3.0,1169.0714285714287,1.0,25
10.0,4.0,1220.4285714285713,1.0,25
600.0,1.0,1490.2857142857142,1.0,25
600.0,2.0,1422.357142857143,1.0,25
600.0,3.0,1372.2142857142858,1.0,25
600.0,4.0,1443.5,1.0,25
10.0,1.0,1068.857142857143,0.8571428571428571,26
10.0,2.0,1139.7857142857142,0.7857142857142857,26
10.0,3.0,1068.0714285714287,0.9285714285714286,26
10.0,4.0,1078.5,1.0,26
400.0,1.0,1676.428571428571,0.8571428571428571,26
400.0,2.0,1416.642857142857,1.0,26
400.0,3.0,1349.7857142857142,0.8571428571428571,26
400.0,4.0,1342.7142857142858,0.9285714285714286,26
10.0,1.0,1247.0714285714287,0.8571428571428571,27
10.0,2.0,1038.7142857142858,1.0,27
10.0,3.0,1222.5,1.0,27
10.0,4.0,1040.7857142857142,0.9285714285714286,27
600.0,1.0,1332.5,1.0,27
600.0,2.0,1327.4285714285713,1.0,27
600.0,3.0,1207.5,1.0,27
600.0,4.0,1133.2857142857142,1.0,27
10.0,1.0,1091.142857142857,1.0,28
10.0,2.0,866.2857142857142,1.0,28
10.0,3.0,842.7142857142858,1.0,28
10.0,4.0,890.3571428571429,1.0,28
600.0,1.0,1574.2142857142858,1.0,28
600.0,2.0,1496.2857142857142,1.0,28
600.0,3.0,1454.857142857143,1.0,28
600.0,4.0,1463.7857142857142,0.9285714285714286,28
10.0,1.0,1083.0833333333333,0.8571428571428571,29
10.0,2.0,1010.6666666666665,0.5714285714285714,29
10.0,3.0,684.5,1.0,29
10.0,4.0,1006.6428571428572,0.8571428571428571,29
200.0,1.0,1315.4285714285713,0.9285714285714286,29
200.0,2.0,936.7142857142856,1.0,29
200.0,3.0,899.0714285714287,1.0,29
200.0,4.0,990.0714285714287,1.0,29
10.0,1.0,1141.2142857142858,0.8571428571428571,30
10.0,2.0,994.4615384615383,0.7142857142857143,30
10.0,3.0,953.5714285714287,1.0,30
10.0,4.0,890.7857142857142,0.9285714285714286,30
200.0,1.0,1081.5,0.8571428571428571,30
200.0,2.0,1031.2142857142858,1.0,30
200.0,3.0,924.4285714285713,1.0,30
200.0,4.0,1509.357142857143,0.8571428571428571,30
10.0,1.0,1791.071428571429,0.0,31
10.0,2.0,1717.571428571429,0.21428571428571427,31
10.0,3.0,1650.4,0.0,31
10.0,4.0,1872.909090909091,0.0,31
600.0,1.0,2233.833333333333,0.0,31
600.0,2.0,1894.357142857143,0.0,31
600.0,3.0,1666.928571428571,0.0,31
600.0,4.0,1697.357142857143,0.0,31
10.0,1.0,1647.071428571429,1.0,32
10.0,2.0,2119.5714285714284,0.8571428571428571,32
10.0,3.0,2004.071428571429,1.0,32
10.0,4.0,1879.357142857143,0.9285714285714286,32
400.0,1.0,1813.642857142857,0.9285714285714286,32
400.0,2.0,1739.571428571429,0.9285714285714286,32
400.0,3.0,968.3571428571428,1.0,32
400.0,4.0,945.3571428571428,1.0,32
10.0,1.0,1196.7857142857142,0.8571428571428571,33
10.0,2.0,1096.7142857142858,0.9285714285714286,33
10.0,3.0,1139.857142857143,1.0,33
10.0,4.0,1107.4285714285713,0.9285714285714286,33
400.0,1.0,1313.0714285714287,0.8571428571428571,33
400.0,2.0,1133.4285714285713,1.0,33
400.0,3.0,1131.2142857142858,0.9285714285714286,33
400.0,4.0,1063.5714285714287,1.0,33
10.0,1.0,1177.4285714285713,0.8571428571428571,34
10.0,2.0,748.9285714285713,1.0,34
10.0,3.0,711.5,1.0,34
10.0,4.0,716.3571428571429,1.0,34
400.0,1.0,1164.642857142857,1.0,34
400.0,2.0,1095.357142857143,0.9285714285714286,34
400.0,3.0,987.7857142857144,1.0,34
400.0,4.0,1074.5714285714287,1.0,34
10.0,1.0,1040.357142857143,0.8571428571428571,35
10.0,2.0,1050.3333333333333,0.7857142857142857,35
10.0,3.0,1298.2307692307693,0.7857142857142857,35
10.0,4.0,1234.923076923077,0.9285714285714286,35
600.0,1.0,1425.7142857142858,0.8571428571428571,35
600.0,2.0,1630.0,0.6428571428571429,35
600.0,3.0,1500.3076923076926,0.7142857142857143,35
600.0,4.0,1427.428571428571,0.7857142857142857,35
10.0,1.0,1405.571428571429,1.0,36
10.0,2.0,1264.357142857143,1.0,36
10.0,3.0,1117.642857142857,1.0,36
10.0,4.0,1292.0714285714287,0.9285714285714286,36
200.0,1.0,1539.357142857143,0.9285714285714286,36
200.0,2.0,1357.9285714285713,1.0,36
200.0,3.0,1390.7857142857142,1.0,36
200.0,4.0,1374.2142857142858,0.9285714285714286,36
10.0,1.0,934.9285714285713,1.0,37
10.0,2.0,883.9285714285713,1.0,37
10.0,3.0,879.1428571428571,1.0,37
10.0,4.0,855.6428571428571,1.0,37
600.0,1.0,1334.2857142857142,0.9285714285714286,37
600.0,2.0,1227.2142857142858,1.0,37
600.0,3.0,1193.0,1.0,37
600.0,4.0,1178.4285714285713,1.0,37
10.0,1.0,694.0714285714287,1.0,38
10.0,2.0,595.2857142857142,1.0,38
10.0,3.0,662.9285714285714,1.0,38
10.0,4.0,625.0714285714286,1.0,38
200.0,1.0,917.2857142857144,1.0,38
200.0,2.0,852.7142857142858,1.0,38
200.0,3.0,881.0714285714287,1.0,38
200.0,4.0,785.2142857142858,0.9285714285714286,38
10.0,1.0,1877.3846153846155,0.42857142857142855,39
10.0,2.0,1645.928571428571,0.42857142857142855,39
10.0,3.0,1602.7142857142858,0.42857142857142855,39
10.0,4.0,1792.142857142857,0.42857142857142855,39
600.0,1.0,2035.0,0.21428571428571427,39
600.0,2.0,2206.909090909091,0.21428571428571427,39
600.0,3.0,2378.642857142857,0.21428571428571427,39
600.0,4.0,2056.6363636363635,0.21428571428571427,39
10.0,1.0,758.2142857142858,1.0,40
10.0,2.0,712.9285714285713,1.0,40
10.0,3.0,811.6428571428571,1.0,40
10.0,4.0,1101.5714285714287,0.9285714285714286,40
400.0,1.0,1110.357142857143,1.0,40
400.0,2.0,977.2142857142856,1.0,40
400.0,3.0,1163.9285714285713,0.9285714285714286,40
400.0,4.0,964.9285714285713,1.0,40
10.0,1.0,1289.2857142857142,0.7857142857142857,41
10.0,2.0,648.7857142857142,0.8571428571428571,41
10.0,3.0,622.2857142857142,1.0,41
10.0,4.0,674.8571428571429,1.0,41
200.0,1.0,1130.7142857142858,0.9285714285714286,41
200.0,2.0,911.6428571428572,0.8571428571428571,41
200.0,3.0,982.9285714285713,1.0,41
200.0,4.0,930.5,0.8571428571428571,41
10.0,1.0,1316.0,0.0,42
10.0,2.0,1185.4285714285713,0.0,42
10.0,3.0,1139.357142857143,0.0,42
10.0,4.0,944.9285714285713,0.0,42
400.0,1.0,1319.9285714285713,0.0,42
400.0,2.0,1082.0714285714287,0.0,42
400.0,3.0,1060.9285714285713,0.0,42
400.0,4.0,1026.9285714285713,0.0,42
10.0,1.0,1024.0,0.9285714285714286,43
10.0,2.0,790.7857142857142,0.9285714285714286,43
10.0,3.0,821.8571428571429,1.0,43
10.0,4.0,711.2857142857142,1.0,43
400.0,1.0,1335.2142857142858,1.0,43
400.0,2.0,1156.4285714285713,1.0,43
400.0,3.0,1071.0,0.9285714285714286,43
400.0,4.0,1059.9285714285713,1.0,43
10.0,1.0,1121.642857142857,1.0,44
10.0,2.0,1211.857142857143,0.9285714285714286,44
10.0,3.0,1242.7857142857142,0.9285714285714286,44
10.0,4.0,964.1428571428572,1.0,44
600.0,1.0,1491.0,0.9285714285714286,44
600.0,2.0,1221.7857142857142,1.0,44
600.0,3.0,1219.5,0.9285714285714286,44
600.0,4.0,1276.857142857143,1.0,44
10.0,1.0,1391.357142857143,1.0,45
10.0,2.0,1218.7857142857142,1.0,45
10.0,3.0,957.7142857142856,0.9285714285714286,45
10.0,4.0,1095.7857142857142,0.9285714285714286,45
600.0,1.0,1241.642857142857,1.0,45
600.0,2.0,1212.7142857142858,1.0,45
600.0,3.0,1196.5714285714287,1.0,45
600.0,4.0,1240.857142857143,1.0,45
10.0,1.0,1054.4285714285713,0.9285714285714286,46
10.0,2.0,767.5714285714287,1.0,46
10.0,3.0,685.8571428571429,0.9285714285714286,46
10.0,4.0,685.3571428571429,1.0,46
600.0,1.0,1471.857142857143,0.9285714285714286,46
600.0,2.0,1315.2142857142858,0.9285714285714286,46
600.0,3.0,1147.2857142857142,1.0,46
600.0,4.0,1177.4285714285713,1.0,46
10.0,1.0,1559.357142857143,0.9285714285714286,47
10.0,2.0,1150.7142857142858,0.9285714285714286,47
10.0,3.0,1192.0714285714287,0.9285714285714286,47
10.0,4.0,1213.857142857143,1.0,47
600.0,1.0,1783.857142857143,1.0,47
600.0,2.0,1432.142857142857,1.0,47
600.0,3.0,1252.7857142857142,0.8571428571428571,47
600.0,4.0,1110.142857142857,1.0,47
10.0,1.0,1328.7142857142858,0.9285714285714286,48
10.0,2.0,1199.9285714285713,1.0,48
10.0,3.0,991.3571428571428,0.9285714285714286,48
10.0,4.0,1274.0714285714287,0.8571428571428571,48
200.0,1.0,1231.0714285714287,0.7857142857142857,48
200.0,2.0,1208.357142857143,1.0,48
200.0,3.0,1279.0,1.0,48
200.0,4.0,1183.357142857143,0.9285714285714286,48
10.0,1.0,1114.0714285714287,0.6428571428571429,49
10.0,2.0,949.2857142857144,1.0,49
10.0,3.0,864.2142857142858,1.0,49
10.0,4.0,850.2857142857142,0.9285714285714286,49
600.0,1.0,1570.0,0.6428571428571429,49
600.0,2.0,1470.071428571429,0.6428571428571429,49
600.0,3.0,1365.357142857143,0.7857142857142857,49
600.0,4.0,1407.357142857143,0.9285714285714286,49
10.0,1.0,753.1428571428571,1.0,50
10.0,2.0,642.4285714285714,1.0,50
10.0,3.0,579.1428571428571,1.0,50
10.0,4.0,516.4285714285714,0.9285714285714286,50
200.0,1.0,771.7142857142858,0.7857142857142857,50
200.0,2.0,759.2857142857142,1.0,50
200.0,3.0,717.3571428571429,0.9285714285714286,50
200.0,4.0,747.4285714285713,0.9285714285714286,50
10.0,1.0,1532.5384615384617,0.8571428571428571,51
10.0,2.0,1447.7142857142858,0.7857142857142857,51
10.0,3.0,1638.571428571429,0.7857142857142857,51
10.0,4.0,1655.142857142857,0.7142857142857143,51
400.0,1.0,1571.428571428571,0.5714285714285714,51
400.0,2.0,1501.1538461538462,0.7857142857142857,51
400.0,3.0,1530.2142857142858,0.8571428571428571,51
400.0,4.0,1440.7142857142858,0.8571428571428571,51
10.0,1.0,902.2142857142856,1.0,52
10.0,2.0,947.7142857142856,1.0,52
10.0,3.0,1092.357142857143,1.0,52
10.0,4.0,1011.2142857142856,1.0,52
200.0,1.0,1075.357142857143,1.0,52
200.0,2.0,1028.5,0.9285714285714286,52
200.0,3.0,1159.7857142857142,0.9285714285714286,52
200.0,4.0,948.5,1.0,52
10.0,1.0,1369.857142857143,1.0,53
10.0,2.0,1074.9285714285713,0.9285714285714286,53
10.0,3.0,1067.5714285714287,1.0,53
10.0,4.0,1142.0714285714287,0.8571428571428571,53
600.0,1.0,1697.071428571429,1.0,53
600.0,2.0,1384.2857142857142,0.8571428571428571,53
600.0,3.0,1372.5,0.9285714285714286,53
600.0,4.0,1327.7142857142858,0.8571428571428571,53
10.0,1.0,1146.2142857142858,1.0,54
10.0,2.0,824.5714285714287,1.0,54
10.0,3.0,789.5714285714287,1.0,54
10.0,4.0,807.0,1.0,54
200.0,1.0,1117.9285714285713,1.0,54
200.0,2.0,871.2857142857142,1.0,54
200.0,3.0,783.3571428571429,1.0,54
200.0,4.0,749.7857142857142,1.0,54
10.0,1.0,1122.5714285714287,0.8571428571428571,55
10.0,2.0,939.9285714285713,1.0,55
10.0,3.0,925.1428571428572,1.0,55
10.0,4.0,859.0714285714287,0.9285714285714286,55
400.0,1.0,1221.0,0.9285714285714286,55
400.0,2.0,1142.142857142857,1.0,55
400.0,3.0,1168.7857142857142,0.9285714285714286,55
400.0,4.0,1042.857142857143,1.0,55
10.0,1.0,1068.857142857143,1.0,56
10.0,2.0,821.9285714285713,0.9285714285714286,56
10.0,3.0,726.9285714285713,1.0,56
10.0,4.0,671.8571428571429,1.0,56
200.0,1.0,969.6428571428572,1.0,56
200.0,2.0,883.5714285714287,1.0,56
200.0,3.0,810.7857142857142,1.0,56
200.0,4.0,839.0,1.0,56
10.0,1.0,820.2142857142858,1.0,57
10.0,2.0,833.3571428571429,1.0,57
10.0,3.0,843.2857142857142,1.0,57
10.0,4.0,815.0,0.9285714285714286,57
200.0,1.0,1009.2857142857144,1.0,57
200.0,2.0,915.7142857142856,1.0,57
200.0,3.0,897.9285714285713,0.9285714285714286,57
200.0,4.0,900.75,0.7857142857142857,57
10.0,1.0,858.2142857142858,0.9285714285714286,58
10.0,2.0,699.3571428571429,1.0,58
10.0,3.0,610.5714285714286,1.0,58
10.0,4.0,686.2857142857142,1.0,58
400.0,1.0,1179.9285714285713,1.0,58
400.0,2.0,1191.142857142857,1.0,58
400.0,3.0,944.6428571428572,1.0,58
400.0,4.0,974.4285714285713,1.0,58
10.0,1.0,1554.7857142857142,0.8571428571428571,59
10.0,2.0,1369.857142857143,0.9285714285714286,59
10.0,3.0,1367.642857142857,1.0,59
10.0,4.0,1261.857142857143,1.0,59
200.0,1.0,1612.357142857143,0.8571428571428571,59
200.0,2.0,1479.7857142857142,0.9285714285714286,59
200.0,3.0,1284.857142857143,1.0,59
200.0,4.0,1251.7142857142858,1.0,59
10.0,1.0,1003.2857142857144,0.9285714285714286,60
10.0,2.0,1015.8571428571428,1.0,60
10.0,3.0,922.9285714285713,1.0,60
10.0,4.0,777.0714285714287,1.0,60
400.0,1.0,1200.857142857143,1.0,60
400.0,2.0,1185.0,1.0,60
400.0,3.0,1078.2142857142858,0.9285714285714286,60
400.0,4.0,983.3571428571428,0.9285714285714286,60
10.0,1.0,988.2857142857144,1.0,61
10.0,2.0,930.5714285714287,0.9285714285714286,61
10.0,3.0,986.7857142857144,0.9285714285714286,61
10.0,4.0,896.8571428571429,1.0,61
400.0,1.0,1409.857142857143,0.8571428571428571,61
400.0,2.0,1222.0,1.0,61
400.0,3.0,1209.142857142857,0.9285714285714286,61
400.0,4.0,1210.9285714285713,1.0,61
10.0,1.0,784.0714285714287,1.0,62
10.0,2.0,624.0,1.0,62
10.0,3.0,671.2142857142858,1.0,62
10.0,4.0,666.9285714285714,1.0,62
400.0,1.0,1060.2142857142858,1.0,62
400.0,2.0,1026.0,1.0,62
400.0,3.0,1027.4285714285713,1.0,62
400.0,4.0,1036.5,1.0,62
10.0,1.0,1110.857142857143,0.9285714285714286,63
10.0,2.0,1148.7142857142858,0.9285714285714286,63
10.0,3.0,1218.0,1.0,63
10.0,4.0,951.4615384615383,0.8571428571428571,63
200.0,1.0,1225.642857142857,1.0,63
200.0,2.0,1059.857142857143,1.0,63
200.0,3.0,974.1428571428572,0.9285714285714286,63
200.0,4.0,1185.7142857142858,1.0,63
10.0,1.0,1104.357142857143,0.8571428571428571,64
10.0,2.0,807.0,0.9285714285714286,64
10.0,3.0,868.0,1.0,64
10.0,4.0,891.7142857142858,0.9285714285714286,64
600.0,1.0,1365.642857142857,1.0,64
600.0,2.0,1309.0714285714287,1.0,64
600.0,3.0,1255.4285714285713,1.0,64
600.0,4.0,1267.7142857142858,1.0,64
10.0,1.0,1180.857142857143,0.9285714285714286,65
10.0,2.0,972.1428571428572,0.9285714285714286,65
10.0,3.0,895.9285714285713,1.0,65
10.0,4.0,1138.5,0.9285714285714286,65
600.0,1.0,1458.3846153846155,0.7857142857142857,65
600.0,2.0,1396.071428571429,1.0,65
600.0,3.0,1797.3076923076926,0.7857142857142857,65
600.0,4.0,1521.071428571429,0.7142857142857143,65
10.0,1.0,1166.0714285714287,1.0,66
10.0,2.0,1004.7142857142856,1.0,66
10.0,3.0,961.2857142857144,1.0,66
10.0,4.0,860.4285714285713,1.0,66
600.0,1.0,1372.7857142857142,1.0,66
600.0,2.0,1272.9285714285713,1.0,66
600.0,3.0,1174.9285714285713,1.0,66
600.0,4.0,1110.2857142857142,1.0,66
10.0,1.0,1238.4285714285713,0.9285714285714286,67
10.0,2.0,1122.0,1.0,67
10.0,3.0,841.1428571428571,1.0,67
10.0,4.0,909.0,1.0,67
400.0,1.0,1368.857142857143,0.8571428571428571,67
400.0,2.0,1321.7857142857142,0.8571428571428571,67
400.0,3.0,1097.0,1.0,67
400.0,4.0,1206.2142857142858,0.7857142857142857,67
10.0,1.0,1050.7142857142858,0.8571428571428571,68
10.0,2.0,757.1428571428571,1.0,68
10.0,3.0,967.2857142857144,0.9285714285714286,68
10.0,4.0,742.7857142857142,0.9285714285714286,68
200.0,1.0,1129.5,1.0,68
200.0,2.0,1054.142857142857,1.0,68
200.0,3.0,1003.2142857142856,1.0,68
200.0,4.0,949.2857142857144,0.9285714285714286,68
10.0,1.0,1433.7857142857142,0.7857142857142857,69
10.0,2.0,1295.357142857143,0.7857142857142857,69
10.0,3.0,1129.9285714285713,0.8571428571428571,69
10.0,4.0,1107.9285714285713,1.0,69
200.0,1.0,1312.2142857142858,1.0,69
200.0,2.0,1184.7142857142858,0.9285714285714286,69
200.0,3.0,1169.2857142857142,0.9285714285714286,69
200.0,4.0,1205.0714285714287,0.8571428571428571,69
10.0,1.0,1030.7142857142858,0.0,70
10.0,2.0,914.0714285714287,0.0,70
10.0,3.0,946.7142857142856,0.0,70
10.0,4.0,881.8571428571429,0.0,70
600.0,1.0,1064.7142857142858,0.0,70
600.0,2.0,1057.142857142857,0.0,70
600.0,3.0,965.4285714285713,0.0,70
600.0,4.0,946.5,0.0,70
10.0,1.0,806.0714285714287,0.9285714285714286,71
10.0,2.0,935.9285714285713,0.9285714285714286,71
10.0,3.0,930.4285714285713,1.0,71
10.0,4.0,670.5,1.0,71
400.0,1.0,1277.857142857143,1.0,71
400.0,2.0,1002.6428571428572,1.0,71
400.0,3.0,981.0,1.0,71
400.0,4.0,1157.4285714285713,1.0,71
10.0,1.0,1218.5714285714287,1.0,72
10.0,2.0,887.5,1.0,72
